Source,Source Plate Barcode,Source Well,Destination,Destination Plate Barcode,Destination Well,Transfer Volume,Concentration,Reagent ID,Printing ID,Layer,Updated At,Printed At,REC ID
IB-genoCRISPR-stdv1.csv,None,A08,plate1,plate1,B39,320,20,C463,None,disease,2019-11-17 09:42:13.740820,None,REC-SGRNA-06773
IB-genoCRISPR-stdv1.csv,None,A05,plate1,plate1,B40,40,20,C303,None,disease,2019-11-17 09:42:13.709207,None,REC-SGRNA-000227
IB-genoCRISPR-stdv1.csv,None,A07,plate1,plate1,B41,80,20,C462,None,disease,2019-11-17 09:42:13.717317,None,REC-SGRNA-06772
IB-genoCRISPR-stdv1.csv,None,B01,plate1,plate1,B42,80,20,C271,None,disease,2019-11-17 09:42:13.721084,None,REC-SGRNA-000191
IB-genoCRISPR-stdv1.csv,None,A20,plate1,plate1,B44,80,20,C476,None,disease,2019-11-17 09:42:13.719989,None,REC-SGRNA-06927
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,B45,160,20,C272,None,disease,2019-11-17 09:42:13.729130,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,A05,plate1,plate1,B47,80,20,C303,None,disease,2019-11-17 09:42:13.716873,None,REC-SGRNA-000227
IB-genoCRISPR-stdv1.csv,None,A12,plate1,plate1,C02,320,20,C502,None,disease,2019-11-17 09:42:13.741565,None,REC-SGRNA-06947
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,C03,320,20,C272,None,disease,2019-11-17 09:42:13.744554,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,A13,plate1,plate1,C04,40,20,C487,None,disease,2019-11-17 09:42:13.710859,None,REC-SGRNA-06935
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,C06,240,20,C475,None,disease,2019-11-17 09:42:13.735455,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,A22,plate1,plate1,C07,400,20,C335,None,disease,2019-11-17 09:42:13.751679,None,REC-SGRNA-000262
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,C08,320,20,C604,None,disease,2019-11-17 09:42:13.746709,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,C10,160,20,C603,None,disease,2019-11-17 09:42:13.730858,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,B01,plate1,plate1,C12,240,20,C271,None,disease,2019-11-17 09:42:13.736639,None,REC-SGRNA-000191
IB-genoCRISPR-stdv1.csv,None,A01,plate1,plate1,C13,160,20,C107,None,disease,2019-11-17 09:42:13.723867,None,REC-SGRNA-000009
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,C14,240,20,C475,None,disease,2019-11-17 09:42:13.735389,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,A09,plate1,plate1,C15,400,20,C464,None,disease,2019-11-17 09:42:13.748894,None,REC-SGRNA-06919
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,C16,80,20,C604,None,disease,2019-11-17 09:42:13.723288,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,A14,plate1,plate1,C18,40,20,C488,None,disease,2019-11-17 09:42:13.711094,None,REC-SGRNA-06936
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,C19,240,20,C272,None,disease,2019-11-17 09:42:13.736817,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,B08,plate1,plate1,C20,80,20,C297,None,disease,2019-11-17 09:42:13.722565,None,REC-SGRNA-000219
IB-genoCRISPR-stdv1.csv,None,A16,plate1,plate1,C21,400,20,C534,None,disease,2019-11-17 09:42:13.750333,None,REC-SGRNA-06975
IB-genoCRISPR-stdv1.csv,None,A04,plate1,plate1,C22,40,20,C302,None,disease,2019-11-17 09:42:13.708997,None,REC-SGRNA-000226
IB-genoCRISPR-stdv1.csv,None,A11,plate1,plate1,C23,400,20,C102,None,disease,2019-11-17 09:42:13.749362,None,REC-SGRNA-000004
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,C25,320,20,C603,None,disease,2019-11-17 09:42:13.746389,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,B12,plate1,plate1,C26,40,20,C605,None,disease,2019-11-17 09:42:13.715597,None,REC-SGRNA-07027
IB-genoCRISPR-stdv1.csv,None,A16,plate1,plate1,C27,160,20,C534,None,disease,2019-11-17 09:42:13.727057,None,REC-SGRNA-06975
IB-genoCRISPR-stdv1.csv,None,A04,plate1,plate1,C28,240,20,C302,None,disease,2019-11-17 09:42:13.732248,None,REC-SGRNA-000226
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,C31,160,20,C604,None,disease,2019-11-17 09:42:13.731041,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,C32,320,20,C101,None,disease,2019-11-17 09:42:13.741152,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,A22,plate1,plate1,C33,400,20,C335,None,disease,2019-11-17 09:42:13.751599,None,REC-SGRNA-000262
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,C35,40,20,C604,None,disease,2019-11-17 09:42:13.715414,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,B12,plate1,plate1,C36,400,20,C605,None,disease,2019-11-17 09:42:13.754465,None,REC-SGRNA-07027
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,C37,240,20,C290,None,disease,2019-11-17 09:42:13.737259,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,A09,plate1,plate1,C38,160,20,C464,None,disease,2019-11-17 09:42:13.725536,None,REC-SGRNA-06919
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,C39,320,20,C272,None,disease,2019-11-17 09:42:13.744498,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,A07,plate1,plate1,C41,80,20,C462,None,disease,2019-11-17 09:42:13.717289,None,REC-SGRNA-06772
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,C42,80,20,C101,None,disease,2019-11-17 09:42:13.717914,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,B03,plate1,plate1,C43,160,20,C273,None,disease,2019-11-17 09:42:13.729336,None,REC-SGRNA-000193
IB-genoCRISPR-stdv1.csv,None,A13,plate1,plate1,C44,80,20,C487,None,disease,2019-11-17 09:42:13.718565,None,REC-SGRNA-06935
IB-genoCRISPR-stdv1.csv,None,A17,plate1,plate1,C45,160,20,C535,None,disease,2019-11-17 09:42:13.727293,None,REC-SGRNA-06976
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,C47,80,20,C291,None,disease,2019-11-17 09:42:13.721831,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,B08,plate1,plate1,D03,320,20,C297,None,disease,2019-11-17 09:42:13.746068,None,REC-SGRNA-000219
IB-genoCRISPR-stdv1.csv,None,A06,plate1,plate1,D04,40,20,C304,None,disease,2019-11-17 09:42:13.709390,None,REC-SGRNA-000228
IB-genoCRISPR-stdv1.csv,None,A04,plate1,plate1,D06,240,20,C302,None,disease,2019-11-17 09:42:13.732302,None,REC-SGRNA-000226
IB-genoCRISPR-stdv1.csv,None,A06,plate1,plate1,D07,400,20,C304,None,disease,2019-11-17 09:42:13.748334,None,REC-SGRNA-000228
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,D08,320,20,C290,None,disease,2019-11-17 09:42:13.744942,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,D09,240,20,C604,None,disease,2019-11-17 09:42:13.738738,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,A14,plate1,plate1,D10,160,20,C488,None,disease,2019-11-17 09:42:13.726550,None,REC-SGRNA-06936
IB-genoCRISPR-stdv1.csv,None,A17,plate1,plate1,D12,240,20,C535,None,disease,2019-11-17 09:42:13.734914,None,REC-SGRNA-06976
IB-genoCRISPR-stdv1.csv,None,A02,plate1,plate1,D13,160,20,C108,None,disease,2019-11-17 09:42:13.724083,None,REC-SGRNA-000010
IB-genoCRISPR-stdv1.csv,None,A20,plate1,plate1,D14,240,20,C476,None,disease,2019-11-17 09:42:13.735637,None,REC-SGRNA-06927
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,D15,400,20,C603,None,disease,2019-11-17 09:42:13.754028,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,A01,plate1,plate1,D16,80,20,C107,None,disease,2019-11-17 09:42:13.716079,None,REC-SGRNA-000009
IB-genoCRISPR-stdv1.csv,None,B07,plate1,plate1,D18,40,20,C296,None,disease,2019-11-17 09:42:13.714519,None,REC-SGRNA-000218
IB-genoCRISPR-stdv1.csv,None,A20,plate1,plate1,D19,240,20,C476,None,disease,2019-11-17 09:42:13.735584,None,REC-SGRNA-06927
IB-genoCRISPR-stdv1.csv,None,A23,plate1,plate1,D20,80,20,C336,None,disease,2019-11-17 09:42:13.720645,None,REC-SGRNA-000263
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,D21,400,20,C291,None,disease,2019-11-17 09:42:13.753120,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,A11,plate1,plate1,D22,40,20,C102,None,disease,2019-11-17 09:42:13.710385,None,REC-SGRNA-000004
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,D24,40,20,C299,None,disease,2019-11-17 09:42:13.714933,None,REC-SGRNA-000221
IB-genoCRISPR-stdv1.csv,None,A13,plate1,plate1,D25,320,20,C487,None,disease,2019-11-17 09:42:13.741772,None,REC-SGRNA-06935
IB-genoCRISPR-stdv1.csv,None,A04,plate1,plate1,D26,40,20,C302,None,disease,2019-11-17 09:42:13.708885,None,REC-SGRNA-000226
IB-genoCRISPR-stdv1.csv,None,A24,plate1,plate1,D27,160,20,C337,None,disease,2019-11-17 09:42:13.728660,None,REC-SGRNA-000264
IB-genoCRISPR-stdv1.csv,None,A17,plate1,plate1,D29,400,20,C535,None,disease,2019-11-17 09:42:13.750625,None,REC-SGRNA-06976
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,D30,320,20,C475,None,disease,2019-11-17 09:42:13.743018,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,A20,plate1,plate1,D31,160,20,C476,None,disease,2019-11-17 09:42:13.727838,None,REC-SGRNA-06927
IB-genoCRISPR-stdv1.csv,None,B06,plate1,plate1,D32,320,20,C292,None,disease,2019-11-17 09:42:13.745328,None,REC-SGRNA-000214
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,D33,400,20,C290,None,disease,2019-11-17 09:42:13.752802,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,A23,plate1,plate1,D34,80,20,C336,None,disease,2019-11-17 09:42:13.720699,None,REC-SGRNA-000263
IB-genoCRISPR-stdv1.csv,None,A14,plate1,plate1,D36,400,20,C488,None,disease,2019-11-17 09:42:13.750005,None,REC-SGRNA-06936
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,D37,240,20,C536,None,disease,2019-11-17 09:42:13.735205,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A03,plate1,plate1,D38,160,20,C109,None,disease,2019-11-17 09:42:13.724323,None,REC-SGRNA-000011
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,D39,320,20,C299,None,disease,2019-11-17 09:42:13.746260,None,REC-SGRNA-000221
IB-genoCRISPR-stdv1.csv,None,A14,plate1,plate1,D40,40,20,C488,None,disease,2019-11-17 09:42:13.711040,None,REC-SGRNA-06936
IB-genoCRISPR-stdv1.csv,None,A24,plate1,plate1,D43,160,20,C337,None,disease,2019-11-17 09:42:13.728714,None,REC-SGRNA-000264
IB-genoCRISPR-stdv1.csv,None,A08,plate1,plate1,D44,80,20,C463,None,disease,2019-11-17 09:42:13.717553,None,REC-SGRNA-06773
IB-genoCRISPR-stdv1.csv,None,A16,plate1,plate1,D45,160,20,C534,None,disease,2019-11-17 09:42:13.727084,None,REC-SGRNA-06975
IB-genoCRISPR-stdv1.csv,None,A15,plate1,plate1,D47,80,20,C489,None,disease,2019-11-17 09:42:13.718953,None,REC-SGRNA-06937
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,E02,320,20,C475,None,disease,2019-11-17 09:42:13.743101,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,E04,40,20,C536,None,disease,2019-11-17 09:42:13.711931,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,B11,plate1,plate1,E07,400,20,C604,None,disease,2019-11-17 09:42:13.754260,None,REC-SGRNA-07026
IB-genoCRISPR-stdv1.csv,None,A08,plate1,plate1,E08,320,20,C463,None,disease,2019-11-17 09:42:13.740766,None,REC-SGRNA-06773
IB-genoCRISPR-stdv1.csv,None,A12,plate1,plate1,E09,240,20,C502,None,disease,2019-11-17 09:42:13.733961,None,REC-SGRNA-06947
IB-genoCRISPR-stdv1.csv,None,B03,plate1,plate1,E10,160,20,C273,None,disease,2019-11-17 09:42:13.729309,None,REC-SGRNA-000193
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,E12,240,20,C536,None,disease,2019-11-17 09:42:13.735151,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,E13,160,20,C291,None,disease,2019-11-17 09:42:13.729770,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,B07,plate1,plate1,E14,240,20,C296,None,disease,2019-11-17 09:42:13.737914,None,REC-SGRNA-000218
IB-genoCRISPR-stdv1.csv,None,A11,plate1,plate1,E15,400,20,C102,None,disease,2019-11-17 09:42:13.749335,None,REC-SGRNA-000004
IB-genoCRISPR-stdv1.csv,None,A16,plate1,plate1,E16,80,20,C534,None,disease,2019-11-17 09:42:13.719130,None,REC-SGRNA-06975
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,E18,40,20,C101,None,disease,2019-11-17 09:42:13.710177,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,E19,240,20,C101,None,disease,2019-11-17 09:42:13.733491,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,E20,80,20,C290,None,disease,2019-11-17 09:42:13.721681,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,E21,400,20,C603,None,disease,2019-11-17 09:42:13.754084,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,A20,plate1,plate1,E22,40,20,C476,None,disease,2019-11-17 09:42:13.712238,None,REC-SGRNA-06927
IB-genoCRISPR-stdv1.csv,None,A08,plate1,plate1,E23,400,20,C463,None,disease,2019-11-17 09:42:13.748689,None,REC-SGRNA-06773
IB-genoCRISPR-stdv1.csv,None,B12,plate1,plate1,E24,40,20,C605,None,disease,2019-11-17 09:42:13.715623,None,REC-SGRNA-07027
IB-genoCRISPR-stdv1.csv,None,A14,plate1,plate1,E25,320,20,C488,None,disease,2019-11-17 09:42:13.742096,None,REC-SGRNA-06936
IB-genoCRISPR-stdv1.csv,None,A06,plate1,plate1,E26,40,20,C304,None,disease,2019-11-17 09:42:13.709336,None,REC-SGRNA-000228
IB-genoCRISPR-stdv1.csv,None,A21,plate1,plate1,E27,160,20,C477,None,disease,2019-11-17 09:42:13.728014,None,REC-SGRNA-06761
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,E28,240,20,C291,None,disease,2019-11-17 09:42:13.737470,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,E29,400,20,C299,None,disease,2019-11-17 09:42:13.753908,None,REC-SGRNA-000221
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,E30,320,20,C475,None,disease,2019-11-17 09:42:13.743129,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,E31,160,20,C291,None,disease,2019-11-17 09:42:13.729743,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,E33,400,20,C299,None,disease,2019-11-17 09:42:13.753934,None,REC-SGRNA-000221
IB-genoCRISPR-stdv1.csv,None,A19,plate1,plate1,E34,80,20,C475,None,disease,2019-11-17 09:42:13.719863,None,REC-SGRNA-06926
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,E35,40,20,C290,None,disease,2019-11-17 09:42:13.713982,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,E36,400,20,C536,None,disease,2019-11-17 09:42:13.750860,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A11,plate1,plate1,E37,240,20,C102,None,disease,2019-11-17 09:42:13.733779,None,REC-SGRNA-000004
IB-genoCRISPR-stdv1.csv,None,A03,plate1,plate1,E40,40,20,C109,None,disease,2019-11-17 09:42:13.708700,None,REC-SGRNA-000011
IB-genoCRISPR-stdv1.csv,None,A04,plate1,plate1,E41,80,20,C302,None,disease,2019-11-17 09:42:13.716718,None,REC-SGRNA-000226
IB-genoCRISPR-stdv1.csv,None,B08,plate1,plate1,E42,80,20,C297,None,disease,2019-11-17 09:42:13.722509,None,REC-SGRNA-000219
IB-genoCRISPR-stdv1.csv,None,A06,plate1,plate1,E43,160,20,C304,None,disease,2019-11-17 09:42:13.724952,None,REC-SGRNA-000228
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,E44,80,20,C603,None,disease,2019-11-17 09:42:13.723081,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,B06,plate1,plate1,E45,160,20,C292,None,disease,2019-11-17 09:42:13.729922,None,REC-SGRNA-000214
IB-genoCRISPR-stdv1.csv,None,A21,plate1,plate1,E47,80,20,C477,None,disease,2019-11-17 09:42:13.720283,None,REC-SGRNA-06761
IB-genoCRISPR-stdv1.csv,None,B06,plate1,plate1,F02,320,20,C292,None,disease,2019-11-17 09:42:13.745300,None,REC-SGRNA-000214
IB-genoCRISPR-stdv1.csv,None,B07,plate1,plate1,F03,320,20,C296,None,disease,2019-11-17 09:42:13.745851,None,REC-SGRNA-000218
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,F04,40,20,C290,None,disease,2019-11-17 09:42:13.714009,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,A09,plate1,plate1,F06,240,20,C464,None,disease,2019-11-17 09:42:13.733365,None,REC-SGRNA-06919
IB-genoCRISPR-stdv1.csv,None,A24,plate1,plate1,F07,400,20,C337,None,disease,2019-11-17 09:42:13.751978,None,REC-SGRNA-000264
IB-genoCRISPR-stdv1.csv,None,A16,plate1,plate1,F08,320,20,C534,None,disease,2019-11-17 09:42:13.742456,None,REC-SGRNA-06975
IB-genoCRISPR-stdv1.csv,None,B06,plate1,plate1,F10,160,20,C292,None,disease,2019-11-17 09:42:13.729950,None,REC-SGRNA-000214
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,F13,160,20,C536,None,disease,2019-11-17 09:42:13.727474,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A07,plate1,plate1,F14,240,20,C462,None,disease,2019-11-17 09:42:13.732870,None,REC-SGRNA-06772
IB-genoCRISPR-stdv1.csv,None,A15,plate1,plate1,F15,400,20,C489,None,disease,2019-11-17 09:42:13.750236,None,REC-SGRNA-06937
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,F16,80,20,C101,None,disease,2019-11-17 09:42:13.717995,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,F18,40,20,C536,None,disease,2019-11-17 09:42:13.711851,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A03,plate1,plate1,F19,240,20,C109,None,disease,2019-11-17 09:42:13.732008,None,REC-SGRNA-000011
IB-genoCRISPR-stdv1.csv,None,B01,plate1,plate1,F21,400,20,C271,None,disease,2019-11-17 09:42:13.752293,None,REC-SGRNA-000191
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,F23,400,20,C101,None,disease,2019-11-17 09:42:13.749129,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,F24,40,20,C272,None,disease,2019-11-17 09:42:13.713480,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,F25,320,20,C291,None,disease,2019-11-17 09:42:13.745176,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,A07,plate1,plate1,F26,40,20,C462,None,disease,2019-11-17 09:42:13.709516,None,REC-SGRNA-06772
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,F27,160,20,C299,None,disease,2019-11-17 09:42:13.730570,None,REC-SGRNA-000221
IB-genoCRISPR-stdv1.csv,None,B07,plate1,plate1,F28,240,20,C296,None,disease,2019-11-17 09:42:13.737860,None,REC-SGRNA-000218
IB-genoCRISPR-stdv1.csv,None,B03,plate1,plate1,F29,400,20,C273,None,disease,2019-11-17 09:42:13.752593,None,REC-SGRNA-000193
IB-genoCRISPR-stdv1.csv,None,B08,plate1,plate1,F30,320,20,C297,None,disease,2019-11-17 09:42:13.745987,None,REC-SGRNA-000219
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,F31,160,20,C272,None,disease,2019-11-17 09:42:13.729076,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,A11,plate1,plate1,F32,320,20,C102,None,disease,2019-11-17 09:42:13.741442,None,REC-SGRNA-000004
IB-genoCRISPR-stdv1.csv,None,A17,plate1,plate1,F33,400,20,C535,None,disease,2019-11-17 09:42:13.750570,None,REC-SGRNA-06976
IB-genoCRISPR-stdv1.csv,None,A15,plate1,plate1,F34,80,20,C489,None,disease,2019-11-17 09:42:13.718924,None,REC-SGRNA-06937
IB-genoCRISPR-stdv1.csv,None,B05,plate1,plate1,F35,40,20,C291,None,disease,2019-11-17 09:42:13.714189,None,REC-SGRNA-000213
IB-genoCRISPR-stdv1.csv,None,A10,plate1,plate1,F36,400,20,C101,None,disease,2019-11-17 09:42:13.749210,None,REC-SGRNA-000003
IB-genoCRISPR-stdv1.csv,None,B10,plate1,plate1,F37,240,20,C603,None,disease,2019-11-17 09:42:13.738505,None,REC-SGRNA-07025
IB-genoCRISPR-stdv1.csv,None,B04,plate1,plate1,F38,160,20,C290,None,disease,2019-11-17 09:42:13.729459,None,REC-SGRNA-000212
IB-genoCRISPR-stdv1.csv,None,B02,plate1,plate1,F39,320,20,C272,None,disease,2019-11-17 09:42:13.744469,None,REC-SGRNA-000192
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,F41,80,20,C536,None,disease,2019-11-17 09:42:13.719599,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A09,plate1,plate1,F42,80,20,C464,None,disease,2019-11-17 09:42:13.717678,None,REC-SGRNA-06919
IB-genoCRISPR-stdv1.csv,None,B06,plate1,plate1,F43,160,20,C292,None,disease,2019-11-17 09:42:13.730004,None,REC-SGRNA-000214
IB-genoCRISPR-stdv1.csv,None,A22,plate1,plate1,F45,160,20,C335,None,disease,2019-11-17 09:42:13.728329,None,REC-SGRNA-000262
IB-genoCRISPR-stdv1.csv,None,A23,plate1,plate1,G02,320,20,C336,None,disease,2019-11-17 09:42:13.743933,None,REC-SGRNA-000263
IB-genoCRISPR-stdv1.csv,None,A18,plate1,plate1,G03,320,20,C536,None,disease,2019-11-17 09:42:13.742869,None,REC-SGRNA-06786
IB-genoCRISPR-stdv1.csv,None,A15,plate1,plate1,G07,400,20,C489,None,disease,2019-11-17 09:42:13.750155,None,REC-SGRNA-06937
IB-genoCRISPR-stdv1.csv,None,B09,plate1,plate1,G08,320,20,C299,None,disease,2019-11-17 09:42:13.746170,None,REC-SGRNA-000221
